,Date,Peak_Eccentric_Force,Peak_Concentric_Force,Jump_Height,Leg,Player
1097,6/1/24,1611.599403,2003.247723,5.362310906,Left,Scott Kale
1098,10/12/23,1653.069209,2051.354009,6.205614359,Left,Scott Kale
1099,1/21/24,1422.094734,2169.532728,5.127844425,Left,Scott Kale
1100,11/4/23,1538.137149,2099.932736,7.52045366,Left,Scott Kale
1101,12/17/23,1518.04669,1975.693508,7.48958571,Right,Scott Kale
1102,12/18/23,1467.333543,2174.006271,6.898668436,Right,Scott Kale
1103,1/22/24,1519.786078,2062.028455,6.474582295,Right,Scott Kale
1104,10/14/23,1604.401339,2113.251545,7.366250729,Right,Scott Kale
1105,12/1/23,1443.345832,2137.650893,4.272280295,Right,Scott Kale
1106,6/7/24,1519.571479,2027.584514,6.106714994,Right,Scott Kale
1107,4/24/24,1426.072618,2021.812208,5.872666992,Right,Scott Kale
1108,6/8/24,1390.756084,1941.299963,7.692317678,Right,Scott Kale
1109,4/8/24,1427.997132,1923.250557,4.88846284,Right,Scott Kale
1110,5/29/24,1482.157512,1967.521844,6.423945812,Right,Scott Kale
1111,3/30/24,1303.493234,2032.112776,7.372367548,Right,Scott Kale
1112,5/16/24,1508.494156,1897.769158,6.570546594,Right,Scott Kale
1113,3/11/24,1455.430697,1882.697887,7.404673997,Right,Scott Kale
1114,2/15/24,1639.488455,1849.129098,5.231505923,Right,Scott Kale
1115,2/19/24,1506.913123,2066.991842,6.721791331,Right,Scott Kale
1116,1/29/24,1558.951804,1891.459677,6.441554746,Right,Scott Kale
1117,12/14/23,1527.932585,2243.254624,6.746188094,Right,Scott Kale
1118,12/2/23,1365.428368,2038.550519,6.981473098,Right,Scott Kale
1119,5/15/24,1323.989051,1940.850002,6.789836307,Right,Scott Kale
1120,3/3/24,1386.034604,2054.62271,6.007575675,Right,Scott Kale
1121,10/5/23,1493.665286,1895.391821,7.601800274,Right,Scott Kale
1122,10/22/23,1645.150106,1969.709758,5.42815335,Right,Scott Kale
1123,2/21/24,1597.262629,1807.213304,7.484959436,Right,Scott Kale
1124,12/10/23,1507.84116,1896.121396,4.868281721,Right,Scott Kale
1125,4/25/24,1455.597927,1951.649933,5.57619767,Right,Scott Kale
1126,3/29/24,1513.888954,1936.074872,4.364441279,Right,Scott Kale
1127,4/4/24,1555.75228,2085.575173,7.157671126,Right,Scott Kale
1128,11/8/23,1461.420149,2281.840805,6.348175404,Right,Scott Kale
1129,5/17/24,1609.793131,1829.097951,5.715580763,Right,Scott Kale
1130,11/10/23,1335.992519,2008.605574,6.770431549,Right,Scott Kale
1131,1/3/24,1440.306699,1854.48282,5.409868871,Right,Scott Kale
1132,1/30/24,1390.387654,1925.20474,5.698157539,Right,Scott Kale
1133,10/31/23,1504.77455,2143.813457,6.216529189,Right,Scott Kale
1134,10/10/23,1479.228891,1972.528741,7.63151151,Right,Scott Kale
1135,5/14/24,1469.009161,1992.727595,6.040677989,Right,Scott Kale
1136,11/27/23,1416.391218,2005.54504,4.48667953,Right,Scott Kale
1137,10/30/23,1132.196431,1970.323097,5.702985779,Right,Scott Kale
1138,11/28/23,1370.203622,2038.527937,5.909122236,Right,Scott Kale
1139,3/12/24,1364.962967,1972.348681,8.874371132,Right,Scott Kale
1140,5/11/24,1475.424118,2042.588893,3.29028149,Right,Scott Kale
1141,4/5/24,1494.680001,2022.967958,5.918601446,Right,Scott Kale
1142,11/18/23,1066.043829,1787.02256,5.874171423,Right,Scott Kale
1143,2/24/24,1425.722524,1835.227049,8.733851075,Right,Scott Kale
1144,4/15/24,1476.028517,1953.201343,5.413760557,Right,Scott Kale
1145,5/25/24,1469.311789,2237.365872,8.375578246,Right,Scott Kale
1146,11/13/23,1532.116753,1887.223168,5.566566981,Right,Scott Kale
1147,5/4/24,1338.655763,1870.716844,7.59063148,Right,Scott Kale
1148,10/19/23,1494.724804,2029.297266,6.631388567,Right,Scott Kale
1149,4/26/24,1387.766534,2052.360536,5.521143619,Right,Scott Kale
1150,2/3/24,1459.360777,1910.612296,7.49801095,Right,Scott Kale
1151,3/5/24,1577.859248,2223.645336,5.975787919,Right,Scott Kale
1152,4/11/24,1390.057278,2029.869721,5.961316425,Right,Scott Kale
1153,6/12/24,1575.137545,1970.536958,6.19594348,Right,Scott Kale
1154,5/10/24,1426.013203,2035.281987,6.631186314,Right,Scott Kale
1155,12/5/23,1639.363101,1885.327713,5.012468321,Right,Scott Kale
1156,2/18/24,1669.588174,2055.631369,6.10210783,Right,Scott Kale
1157,10/28/23,1465.79108,2131.939982,8.269896834,Right,Scott Kale
1158,6/18/24,1274.79443,2258.72143,6.925388644,Right,Scott Kale
1159,3/19/24,1427.10146,2031.861631,5.657847684,Right,Scott Kale
1160,3/2/24,1424.609059,2342.937433,4.269831066,Right,Scott Kale
1161,5/27/24,1476.738207,2056.789807,7.343880207,Right,Scott Kale
1162,3/25/24,1489.144208,1838.167992,6.602014785,Right,Scott Kale
1163,2/11/24,1438.836559,1960.966571,6.574685257,Right,Scott Kale
1164,1/1/24,1544.416858,2051.814735,5.015154805,Right,Scott Kale
1165,5/19/24,1432.633271,2227.150002,7.426885096,Right,Scott Kale
1166,3/15/24,1472.807712,2040.207124,5.967210348,Right,Scott Kale
1167,2/23/24,1405.12976,1993.136313,3.794514114,Right,Scott Kale
1168,3/21/24,1316.024301,1838.663055,5.053642273,Right,Scott Kale
1169,5/7/24,1398.452114,1782.944499,4.888848508,Right,Scott Kale
1170,10/29/23,1349.991762,1983.286022,7.313066317,Right,Scott Kale
1171,3/23/24,1301.757856,2048.49445,6.720534321,Right,Scott Kale
1172,2/1/24,1365.033716,2211.239119,2.514084766,Right,Scott Kale
1173,1/15/24,1205.242924,2149.458097,5.150783401,Right,Scott Kale
1174,6/17/24,1761.771756,1894.275447,7.126881941,Right,Scott Kale
1175,6/20/24,1408.432646,2148.079545,5.554535347,Right,Scott Kale
1176,4/10/24,1338.15346,1872.102083,5.413824759,Right,Scott Kale
1177,12/21/23,1430.556335,1887.093121,6.233562545,Right,Scott Kale
1178,11/29/23,1288.608921,2034.791725,7.485780304,Right,Scott Kale
1179,10/9/23,1478.470783,1990.860513,6.587281401,Right,Scott Kale
1180,1/11/24,1412.291575,1856.156572,4.724219348,Right,Scott Kale
1181,4/28/24,1435.618621,2038.636879,6.919491022,Right,Scott Kale
1182,1/9/24,1476.805104,1907.289825,4.715194968,Right,Scott Kale
1183,5/18/24,1578.046029,2025.226117,3.680324149,Right,Scott Kale
1184,1/31/24,1516.03533,2034.166056,5.203962581,Right,Scott Kale
1185,12/8/23,1559.688483,1857.560436,8.305772387,Right,Scott Kale
1186,6/2/24,1434.250716,2098.787349,6.894925715,Right,Scott Kale
1187,2/10/24,1603.303173,1882.730978,6.748119249,Right,Scott Kale
1188,10/21/23,1649.190097,2029.061637,8.328215552,Right,Scott Kale
1189,12/20/23,1274.373806,1976.963853,4.851981993,Right,Scott Kale
1190,6/4/24,1562.971045,1891.921204,6.195766375,Right,Scott Kale
1191,3/28/24,1533.115226,1746.501214,3.970276995,Right,Scott Kale
1192,12/29/23,1608.423949,2086.938566,6.375399581,Right,Scott Kale
1193,1/12/24,1234.809733,2035.396161,7.035687172,Right,Scott Kale
1194,10/17/23,1699.626915,2057.307936,5.545819964,Right,Scott Kale
1195,11/17/23,1356.236336,1872.909374,5.046104219,Right,Scott Kale
1196,3/27/24,1466.450725,1890.542082,5.78298481,Right,Scott Kale
1197,6/1/24,1355.758928,1781.274296,6.382778703,Right,Scott Kale
1198,10/12/23,1473.630999,2092.288836,5.49826164,Right,Scott Kale
1199,1/21/24,1254.918838,1991.705853,9.036822793,Right,Scott Kale
1200,11/4/23,1530.02999,2094.372864,6.025292385,Right,Scott Kale
